source_file,source_sheet,project_name,unit_code,unit_type,price,bua,land_area,garden_area,roof_area,bedrooms,bathrooms,finishing,delivery_status,status,location,price_per_sqm,has_garden,has_roof
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-03-A1-2,Millennial,11959557.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,95676.456,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-03-A3-4,Millennial,14079922.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,112639.376,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-03-A4-4,Millennial,14079922.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,112639.376,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-04-A0-1,Garden Millennial,16355984.0,115.0,0.0,109.41,0.0,,,,OFF PLAN - 4.5,Available,,142225.94782608695,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-04-A2-1,Millennial,13914699.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,111317.592,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-04-A5-4,Millennial,13088583.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,104708.664,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-04-B0-4,Garden Millennial,16258338.0,115.0,0.0,125.54,0.0,,,,OFF PLAN - 4.5,Available,,141376.85217391304,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-A0-1,Garden Millennial,16041080.0,115.0,0.0,123.72,0.0,,,,OFF PLAN - 4.5,Available,,139487.65217391305,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-A3-4,Millennial,13088583.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,104708.664,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-A5-4,Millennial,13088583.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,104708.664,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-B0-1,Garden Millennial,15610146.0,115.0,0.0,69.29,0.0,,,,OFF PLAN - 4.5,Available,,135740.4,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-B0-3,Garden Millennial,14421879.0,115.0,0.0,108.06,0.0,,,,OFF PLAN - 4.5,Available,,125407.64347826087,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-B1-1,Millennial,13694401.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,109555.208,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-M2-05-B4-4,Millennial,14603129.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,116825.032,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-32-A3-1,I-Villa Roof,22517617.0,260.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,86606.21923076923,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-34-A3-3,Roof IVilla  Lagoon View,24973112.0,230.0,0.0,0.0,15.0,,,,OFF PLAN - 4.5,Available,,108578.74782608695,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-34-B0-3,IV Beach House,24334165.0,205.0,0.0,111.86,0.0,,,,OFF PLAN - 4.5,Available,,118703.24390243902,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-34-B3-2,Roof IVilla  Lagoon View,23806144.0,230.0,0.0,0.0,15.0,,,,OFF PLAN - 4.5,Available,,103504.97391304348,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-36-A2-2,Apartment,13253804.0,120.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,110448.36666666667,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-36-B0-4,I-Villa Garden,21983471.0,205.0,0.0,77.38,0.0,,,,OFF PLAN - 4.5,Available,,107236.44390243903,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-36-B3-4,I-Villa Roof,22282603.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,87382.7568627451,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-44-A2-2,Apartment,13253804.0,120.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,110448.36666666667,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-44-B3-3,I-Villa Roof,22987646.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90147.63137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-46-A0-2,I-Villa Garden,22921486.0,205.0,0.0,97.16,0.0,,,,OFF PLAN - 4.5,Available,,111812.1268292683,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-46-A3-2,I-Villa Roof,22987646.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90147.63137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-46-B0-3,I-Villa Garden,22920189.0,205.0,0.0,97.06,0.0,,,,OFF PLAN - 4.5,Available,,111805.8,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-46-B3-3,I-Villa Roof,22987646.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90147.63137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-46-B3-4,I-Villa Roof,22355538.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,87668.77647058823,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-48-A2-1,Apartment 360,17802821.0,190.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,93699.05789473685,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-50-A0-2,I-Villa Garden,22967419.0,205.0,0.0,98.89,0.0,,,,OFF PLAN - 4.5,Available,,112036.19024390244,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-50-B0-4,I-Villa Garden,23333955.0,210.0,0.0,103.7,0.0,,,,OFF PLAN - 4.5,Available,,111114.07142857143,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-51-A0-1,I-Villa Garden,24679894.0,205.0,0.0,86.32,0.0,,,,OFF PLAN - 4.5,Available,,120389.72682926829,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-51-A0-2,I-Villa Garden,23844604.0,210.0,0.0,101.15,0.0,,,,OFF PLAN - 4.5,Available,,113545.73333333334,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-51-A2-3,Apartment,13642794.0,130.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,104944.56923076924,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-51-B0-1,I-Villa Garden,19819134.0,180.0,0.0,36.21,0.0,,,,OFF PLAN - 4.5,Available,,110106.3,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-51-B3-3,I-Villa Roof,22663488.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,88876.42352941177,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-53-A2-1,Apartment 360,18514199.0,190.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,97443.15263157895,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-53-B0-1,I-Villa Garden,19161094.0,180.0,0.0,36.21,0.0,,,,OFF PLAN - 4.5,Available,,106450.52222222222,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-53-B3-2,I-Villa Roof,22444681.0,230.0,0.0,0.0,15.0,,,,OFF PLAN - 4.5,Available,,97585.56956521739,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-53-B3-3,I-Villa Roof,25146584.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,98614.05490196079,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-54-A0-3,IV Beach House,23286520.0,190.0,0.0,38.0,0.0,,,,OFF PLAN - 4.5,Available,,122560.63157894737,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-57-A0-2,I-Villa Garden,22829425.0,205.0,0.0,133.56,0.0,,,,OFF PLAN - 4.5,Available,,111363.0487804878,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-57-A3-1,I-Villa Roof,24618705.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,96543.94117647059,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-57-A3-4,I-Villa Roof,22398224.0,230.0,0.0,0.0,15.0,,,,OFF PLAN - 4.5,Available,,97383.58260869565,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-57-B3-1,I-Villa Roof,22276665.0,230.0,0.0,0.0,15.0,,,,OFF PLAN - 4.5,Available,,96855.06521739131,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-69-A3-1,I-Villa Roof,25705756.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,100806.8862745098,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-69-A3-2,I-Villa Roof,22379850.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,87764.11764705883,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-69-B0-4,I-Villa Garden,23703873.0,205.0,0.0,92.25,0.0,,,,OFF PLAN - 4.5,Available,,115628.6487804878,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-69-B3-3,I-Villa Roof,22598656.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,88622.18039215686,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-72-A3-1,I-Villa Roof,23109205.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90624.33333333333,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-73-A0-3,IV Beach House,21672755.0,190.0,0.0,38.0,0.0,,,,OFF PLAN - 4.5,Available,,114067.13157894737,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-73-A2-3,Apartment,13697868.0,130.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,105368.21538461538,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-73-A3-1,I-Villa Roof,22963334.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90052.29019607844,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-73-B3-4,I-Villa Roof,22622968.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,88717.52156862745,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-76-B3-4,I-Villa Roof,23109205.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90624.33333333333,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-79-A0-1,I-Villa Garden,21584649.0,205.0,0.0,92.67,0.0,,,,OFF PLAN - 4.5,Available,,105290.97073170732,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-79-B3-4,I-Villa Roof,23109205.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90624.33333333333,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-82-B3-1,I-Villa Roof,20888724.0,230.0,0.0,0.0,15.0,,,,OFF PLAN - 4.5,Available,,90820.53913043479,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iV-82-B3-4,I-Villa Roof,23109205.0,255.0,0.0,0.0,25.0,,,,OFF PLAN - 4.5,Available,,90624.33333333333,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-37-A0-4,I-Villa Garden,22677989.0,230.0,0.0,58.36,0.0,,,,OFF PLAN - 4.5,Available,,98599.95217391304,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-37-B0-3,I-Villa Garden,22994032.0,230.0,0.0,103.88,0.0,,,,OFF PLAN - 4.5,Available,,99974.05217391305,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-38-A0-2,IV Beach House,29091213.0,230.0,0.0,108.3,0.0,,,,OFF PLAN - 4.5,Available,,126483.5347826087,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-40-B2-4,I-Villa Roof,22911826.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89850.29803921569,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-41-A0-3,IV Beach House,26172496.0,230.0,0.0,71.7,0.0,,,,OFF PLAN - 4.5,Available,,113793.46086956521,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-41-A2-1,I-Villa Roof,22911826.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89850.29803921569,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-41-B0-4,I-Villa Garden,25292797.0,230.0,0.0,101.73,0.0,,,,OFF PLAN - 4.5,Available,,109968.68260869566,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-42-B2-1,I-Villa Roof,22231095.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,88924.38,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-43-A0-1,I-Villa Garden,24339460.0,230.0,0.0,108.56,0.0,,,,OFF PLAN - 4.5,Available,,105823.73913043478,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-58-A0-1,I-Villa Garden,22796426.0,230.0,0.0,88.64,0.0,,,,OFF PLAN - 4.5,Available,,99114.89565217392,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-58-B0-3,I-Villa Garden,23942324.0,230.0,0.0,158.89,0.0,,,,OFF PLAN - 4.5,Available,,104097.06086956522,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-58-B2-2,I-Villa Roof,21898834.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,85877.78039215686,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-59-A0-2,IV Beach House,26646934.0,230.0,0.0,108.29,0.0,,,,OFF PLAN - 4.5,Available,,115856.23478260869,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-59-B0-3,IV Beach House,29044080.0,230.0,0.0,108.29,0.0,,,,OFF PLAN - 4.5,Available,,126278.60869565218,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-59-B2-1,I-Villa Roof,22376966.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89507.864,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-60-B2-2,Roof IVilla  Lagoon View,26299275.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,103134.41176470589,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-60-B2-3,Roof IVilla  Lagoon View,28876329.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,113240.50588235294,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-60-B2-4,I-Villa Roof,22449902.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,88038.83137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-61-A2-2,Roof IVilla  Lagoon View,28876329.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,113240.50588235294,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-63-B2-1,I-Villa Roof,22376966.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89507.864,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-63-B2-3,Roof IVilla  Lagoon View,28228013.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,110698.09019607842,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-66-A2-3,Roof IVilla  Lagoon View,28211805.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,110634.5294117647,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2-67-A2-1,I-Villa Roof,22717332.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89087.57647058823,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-31-A3-4,I-Villa Roof,21647611.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,86590.444,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-31-B0-1,I-Villa Garden,21353113.0,230.0,0.0,58.89,0.0,,,,OFF PLAN - 4.5,Available,,92839.62173913044,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-31-B3-1,I-Villa Roof,21647611.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,86590.444,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-33-A0-1,I-Villa Garden,24195674.0,230.0,0.0,101.7,0.0,,,,OFF PLAN - 4.5,Available,,105198.58260869565,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-33-B3-3,Roof IVilla  Lagoon View,31258888.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,122583.87450980392,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-33-B3-4,I-Villa Roof,22911826.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89850.29803921569,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-35-A0-2,I-Villa Garden,25706228.0,230.0,0.0,108.24,0.0,,,,OFF PLAN - 4.5,Available,,111766.20869565217,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-35-A3-4,I-Villa Roof,22474214.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89896.856,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-35-B0-1,I-Villa Garden,22144901.0,230.0,0.0,58.33,0.0,,,,OFF PLAN - 4.5,Available,,96282.17826086956,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-35-B3-1,I-Villa Roof,22474214.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89896.856,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-45-A3-1,I-Villa Roof,22741644.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89182.91764705883,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-45-B2-1,Apartment,12541306.0,130.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,96471.58461538462,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-47-B0-2,IV Beach House,28429023.0,230.0,0.0,71.73,0.0,,,,OFF PLAN - 4.5,Available,,123604.44782608695,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-47-B3-4,I-Villa Roof,22911826.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,89850.29803921569,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-49-A3-2,Roof IVilla  Lagoon View,30335039.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,118960.93725490196,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-52-A3-3,Roof IVilla  Lagoon View,28317157.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,111047.67450980392,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-52-A3-4,I-Villa Roof,23580041.0,250.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,94320.164,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-56-A3-2,I-Villa Roof,24581239.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,96397.0156862745,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-74-A3-2,Roof IVilla  Lagoon View,26736888.0,255.0,0.0,0.0,55.0,,,,OFF PLAN - 4.5,Available,,104850.5411764706,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-74-A3-4,I-Villa Roof,24516407.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,96142.7725490196,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-75-A0-1,I-Villa Garden,24475725.0,230.0,0.0,100.34,0.0,,,,OFF PLAN - 4.5,Available,,106416.19565217392,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-75-A0-4,I-Villa Garden,24419851.0,230.0,0.0,100.26,0.0,,,,OFF PLAN - 4.5,Available,,106173.26521739131,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-75-A3-4,I-Villa Roof,24459680.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,95920.3137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-77-A0-4,I-Villa Garden,24474947.0,230.0,0.0,100.28,0.0,,,,OFF PLAN - 4.5,Available,,106412.81304347827,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-80-A0-1,I-Villa Garden,24419851.0,230.0,0.0,100.26,0.0,,,,OFF PLAN - 4.5,Available,,106173.26521739131,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-80-A0-4,I-Villa Garden,24474817.0,230.0,0.0,100.27,0.0,,,,OFF PLAN - 4.5,Available,,106412.24782608695,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-80-A3-1,I-Villa Roof,24459680.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,95920.3137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-81-A2-1,Apartment,14716744.0,130.0,0.0,0.0,0.0,,,,OFF PLAN - 4.5,Available,,113205.72307692308,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,L-iVGR2P-81-A3-4,I-Villa Roof,24459680.0,255.0,0.0,0.0,60.0,,,,OFF PLAN - 4.5,Available,,95920.3137254902,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-02-A1-2,Millennial,12277886.0,140.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,87699.18571428572,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-11-A5-2,Millennial,11353930.0,140.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,81099.5,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-14-B3-3,Millennial,11353930.0,140.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,81099.5,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-15-A1-4,Millennial,13291843.0,130.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,102244.94615384615,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-15-B0-1,Garden Millennial,13354532.0,130.0,0.0,60.28,0.0,,,,OFF PLAN - 4,Available,,102727.16923076923,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-A1-2,Millennial,11353930.0,140.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,81099.5,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-A2-2,Millennial,11655414.0,145.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,80382.16551724137,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-A2-3,Millennial,11334425.0,155.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,73125.32258064517,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-A5-3,Millennial,11334425.0,155.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,73125.32258064517,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B0-1,Garden Millennial,13346950.0,130.0,0.0,59.91,0.0,,,,OFF PLAN - 4,Available,,102668.84615384616,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B0-4,Garden Millennial,16390117.0,140.0,0.0,115.78,0.0,,,,OFF PLAN - 4,Available,,117072.2642857143,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B1-4,Millennial,13432832.0,140.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,95948.8,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B2-2,Millennial,11334425.0,155.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,73125.32258064517,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B2-3,Millennial,11794007.0,145.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,81337.97931034483,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B2-4,Millennial,13734315.0,145.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,94719.41379310345,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B5-2,Millennial,11334425.0,155.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,73125.32258064517,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M-16-B5-4,Millennial,13432832.0,140.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,95948.8,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M2-06-A0-2,Garden Millennial,13001093.0,115.0,0.0,120.54,0.0,,,,OFF PLAN - 4,Available,,113052.98260869565,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M2-07-A0-2,Garden Millennial,13399319.0,115.0,0.0,139.59,0.0,,,,OFF PLAN - 4,Available,,116515.81739130434,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M2-07-B0-3,Garden Millennial,13001093.0,115.0,0.0,120.54,0.0,,,,OFF PLAN - 4,Available,,113052.98260869565,True,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-M2-07-B1-4,Millennial,11696820.0,125.0,0.0,0.0,0.0,,,,OFF PLAN - 4,Available,,93574.56,False,False
9-3-2026 (1).xlsx,aliva,2026-08-25,R-TH-4-37-00-1,Town House,29771447.0,210.0,272.14,0.0,34.58,,,,OFF PLAN - 4,Available,,141768.79523809525,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,R-TH-6-01-00-1,Town House,43369583.0,210.0,292.9,0.0,34.58,,,,OFF PLAN - 4,Available,,206521.8238095238,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,R-TH-6-01-00-2,Town House,38907236.0,210.0,191.87,0.0,34.58,,,,OFF PLAN - 4,Available,,185272.55238095237,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,R-TH-6-01-00-4,Town House,38856282.0,210.0,189.39,0.0,34.58,,,,OFF PLAN - 4,Available,,185029.91428571427,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,R-TH-6-02-00-3,Town House,39430789.0,210.0,188.7,0.0,34.58,,,,OFF PLAN - 4,Available,,187765.66190476192,False,True
9-3-2026 (1).xlsx,aliva,2026-08-25,R-TH-6-02-00-4,Town House,39430789.0,210.0,188.7,0.0,34.58,,,,OFF PLAN - 4,Available,,187765.66190476192,False,True
